9200,229,-115.54
9239,230,-116.10
9279,231,-117.33
9320,232,-118.61
9360,233,-120.07
9400,234,-121.13
9440,235,-122.10
9480,236,-123.44
9520,237,-122.69
9560,238,-124.11
9600,239,-125.39
9641,240,-126.25
9681,241,-125.53
9721,242,-124.84
9761,243,-124.40
9801,244,-125.39
9841,245,-126.25
9881,246,-126.74
9921,247,-126.06
9961,248,-126.46
10001,249,-127.50
10042,250,-127.39
10082,251,-127.28
10122,252,-126.61
10162,253,-127.61
10202,254,-126.96
10242,255,-127.91
10282,256,-128.92
10323,257,-129.98
10362,258,-131.11
10404,259,-132.26
10443,260,-131.60
10483,261,-130.96
10523,262,-131.62
10563,263,-131.50
10603,264,-131.38
10643,265,-130.98
10683,266,-130.86
10723,267,-130.75
10764,268,-131.58
10804,269,-131.46
10844,270,-131.34
10884,271,-131.23
10924,272,-131.11
10964,273,-131.00
11004,274,-130.89
11044,275,-130.46
11084,276,-130.35
11125,277,-131.55
11165,278,-131.43
11205,279,-131.32
11244,280,-132.43
11285,281,-133.29
11325,282,-133.17
11365,283,-133.05
11406,284,-132.93
11446,285,-132.82
11486,286,-132.70
11526,287,-132.13
11566,288,-132.01
11606,289,-131.90
11646,290,-131.79
11686,291,-131.68
11727,292,-131.58
11767,293,-131.47
11807,294,-132.17
11847,295,-132.06
11887,296,-131.50
11927,297,-131.39
11967,298,-131.29
12007,299,-131.18
12047,300,-131.08
12087,301,-130.98
12127,302,-130.87
12167,303,-130.77
12208,304,-130.67
12248,305,-129.91
12288,306,-129.16
12328,307,-128.42
12368,308,-128.09
12408,309,-127.36
12448,310,-127.31
12488,311,-127.35
12528,312,-127.74
12568,313,-127.65
12608,314,-127.56
12648,315,-127.78
12688,316,-127.69
12729,317,-127.75
12769,318,-127.66
12809,319,-127.57
12849,320,-127.49
12889,321,-127.40
12929,322,-127.32
12969,323,-127.23
13009,324,-127.15
13049,325,-127.07
13089,326,-126.98
13129,327,-126.90
13169,328,-126.21
13209,329,-125.52
13249,330,-124.84
13289,331,-124.16
13330,332,-124.09
13370,333,-123.68
13410,334,-123.28
13450,335,-122.88
13490,336,-122.81
13530,337,-122.75
13570,338,-122.94
13610,339,-123.13
13650,340,-123.35
13690,341,-123.28
13730,342,-124.13
13770,343,-124.65
13810,344,-125.41
13850,345,-124.94
13890,346,-125.77
13930,347,-126.36
13970,348,-127.17
14011,349,-128.10
14051,350,-129.02
14091,351,-130.00
14131,352,-130.67
14171,353,-131.49
14211,354,-132.38
14251,355,-133.23
14291,356,-132.80
14331,357,-133.54
14371,358,-134.39
14411,359,-134.18
14451,360,-134.79
14491,361,-135.50
14531,362,-136.33
14572,363,-137.14
14612,364,-137.75
14652,365,-138.46
14692,366,-138.54
14732,367,-138.69
14772,368,-138.78
14812,369,-139.00
14852,370,-139.21
14892,371,-139.36
14933,372,-139.56
14973,373,-139.62
15013,374,-139.75
15053,375,-139.85
15093,376,-139.41
15133,377,-140.02
15173,378,-140.18
15213,379,-140.30
15253,380,-140.20
15293,381,-140.62
15333,382,-141.32
15373,383,-141.98
15413,384,-142.71
15453,385,-142.29
15493,386,-142.91
15534,387,-143.61
15574,388,-144.30
15614,389,-144.19
15654,390,-145.01
15694,391,-145.81
15734,392,-146.53
15774,393,-147.35
15814,394,-148.16
15854,395,-148.95
15894,396,-149.44
15934,397,-150.07
15974,398,-150.54
16014,399,-151.19
16054,400,-151.87
16094,401,-152.57
16134,402,-153.20
16174,403,-153.85
16215,404,-154.46
16255,405,-155.03
16295,406,-155.44
16335,407,-155.54
16375,408,-155.61
16415,409,-155.69
16455,410,-155.72
16495,411,-155.59
16535,412,-155.17
16575,413,-155.28
16615,414,-155.36
16655,415,-155.42
16695,416,-155.37
16735,417,-155.34
16775,418,-155.39
16816,419,-155.51
16856,420,-155.61
16896,421,-155.74
16936,422,-155.43
16976,423,-155.54
17016,424,-155.59
17056,425,-156.09
17096,426,-156.14
17136,427,-156.23
17176,428,-155.81
17216,429,-155.90
17256,430,-156.35
17296,431,-156.45
17336,432,-156.54
17376,433,-156.65
17417,434,-156.62
17457,435,-157.08
17497,436,-157.60
17537,437,-158.04
17577,438,-158.59
17617,439,-158.70
17657,440,-158.29
17697,441,-158.38
17737,442,-158.46
17777,443,-158.42
17817,444,-158.51
17857,445,-158.62
17897,446,-158.21
17937,447,-158.25
17977,448,-158.12
18018,449,-158.24
18058,450,-158.23
18098,451,-158.34
18138,452,-158.45
18178,453,-158.07
18218,454,-158.18
18258,455,-158.26
18298,456,-158.34
18338,457,-158.42
18378,458,-158.53
18418,459,-158.62
18458,460,-158.73
18498,461,-158.75
18538,462,-159.31
18578,463,-159.01
18618,464,-158.80
18658,465,-158.60
18698,466,-158.40
18739,467,-158.30
18779,468,-158.28
18819,469,-158.34
18859,470,-158.30
18899,471,-158.63
18939,472,-159.08
18979,473,-159.06
19019,474,-159.13
19059,475,-159.57
19099,476,-159.62
19139,477,-160.11
19179,478,-160.62
19219,479,-161.15
19259,480,-161.58
19299,481,-162.04
19339,482,-162.67
19379,483,-163.27
19419,484,-163.74
19459,485,-163.83
19499,486,-164.27
19539,487,-164.37
19580,488,-164.47
19620,489,-164.50
19660,490,-164.50
19700,491,-164.56
19740,492,-164.62
19780,493,-164.49
19820,494,-164.36
19860,495,-164.23
19900,496,-164.10
19940,497,-163.97
19980,498,-163.84
20020,499,-163.71
20060,500,-163.59
20101,501,-163.46
20140,502,-163.33
20180,503,-163.21
20220,504,-162.69
20261,505,-162.56
20301,506,-162.44
20341,507,-162.31
20381,508,-162.19
20421,509,-162.07
20461,510,-162.08
20502,511,-161.96
20541,512,-161.83
20582,513,-161.71
20622,514,-161.59
20662,515,-161.66
20702,516,-161.54
20742,517,-161.42
20782,518,-161.30
20822,519,-161.18
20862,520,-161.07
20902,521,-160.95
20942,522,-160.83
20982,523,-160.72
21023,524,-160.60
21063,525,-160.49
21103,526,-160.37
21143,527,-160.26
21183,528,-159.89
21223,529,-159.78
21263,530,-159.29
21303,531,-159.18
21343,532,-158.88
21384,533,-158.77
21424,534,-158.66
21464,535,-158.55
21504,536,-158.44
21544,537,-158.33
21584,538,-158.23
21624,539,-158.12
21664,540,-158.01
21705,541,-157.90
21745,542,-157.80
21787,543,-157.32
21825,544,-156.85
21894,545,-156.74
21905,546,-156.64
21945,547,-156.17
21986,548,-155.70
22025,549,-155.24
22066,550,-155.14
22106,551,-154.67
22146,552,-154.21
22186,553,-154.13
22226,554,-154.09
22266,555,-153.63
22306,556,-153.71
22347,557,-153.73
22387,558,-153.71
22427,559,-153.70
22467,560,-153.76
22508,561,-153.75
22548,562,-154.16
22587,563,-154.66
22628,564,-155.04
22668,565,-155.44
22710,566,-155.95
22748,567,-156.30
22788,568,-156.76
22829,569,-157.21
22868,570,-157.71
22908,571,-158.04
22948,572,-158.53
22988,573,-159.03
23029,574,-159.43
23069,575,-159.89
23109,576,-159.91
23149,577,-159.95
23189,578,-160.01
23229,579,-160.09
23269,580,-160.14
23309,581,-160.46
23349,582,-160.83
23390,583,-160.73
23430,584,-161.09
23471,585,-161.41
23510,586,-161.70
23550,587,-162.15
23590,588,-162.56
23631,589,-162.96
23671,590,-163.42
23711,591,-163.69
23751,592,-163.37
23791,593,-163.46
23831,594,-163.54
23872,595,-163.87
23911,596,-164.13
23952,597,-164.47
23992,598,-164.73
24032,599,-164.80
24072,600,-164.85
24112,601,-164.90
24152,602,-164.93
24192,603,-164.92
24232,604,-164.96
24272,605,-164.98
24313,606,-164.97
24352,607,-165.02
24393,608,-165.11
24433,609,-165.17
24472,610,-165.26
24514,611,-165.33
24553,612,-165.40
24594,613,-165.42
24633,614,-165.53
24674,615,-165.42
24714,616,-165.30
24754,617,-165.19
24794,618,-165.03
24834,619,-164.93
24874,620,-164.91
24914,621,-164.90
24955,622,-164.96
24995,623,-164.97
25035,624,-164.98
