101,1,24.26
159,2,23.66
219,3,24.10
279,4,24.58
339,5,24.92
399,6,25.27
459,7,7.38
519,8,10.14
579,9,11.73
639,10,12.81
699,11,2.56
759,12,4.31
819,13,-3.71
879,14,-4.64
939,15,-2.66
1000,16,-0.87
1060,17,0.80
1120,18,-4.80
1180,19,-3.17
1240,20,-8.01
1300,21,-8.86
1360,22,-11.89
1420,23,-15.72
1480,24,-14.00
1540,25,-12.29
1600,26,-10.79
1660,27,-9.05
1720,28,-7.46
1780,29,-6.32
1840,30,-5.31
1900,31,-4.51
1961,32,-3.76
2021,33,-3.09
2081,34,-3.63
2141,35,-2.95
2201,36,-2.30
2261,37,-4.94
2321,38,-4.39
2381,39,-6.84
2441,40,-6.06
2501,41,-5.30
2561,42,-5.61
2621,43,-6.07
2681,44,-6.56
2726,45,-8.03
2741,46,-10.29
2802,47,-13.70
2862,48,-13.09
2922,49,-15.44
2982,50,-18.29
3042,51,-18.86
3102,52,-19.13
3162,53,-18.27
3222,54,-19.78
3282,55,-19.00
3342,56,-20.53
3402,57,-19.69
3462,58,-18.91
3522,59,-18.18
3583,60,-19.55
3643,61,-18.92
3703,62,-19.65
3763,63,-20.93
3823,64,-20.12
3883,65,-21.35
3943,66,-20.60
4003,67,-21.13
4063,68,-22.29
4123,69,-21.54
4183,70,-20.86
4243,71,-21.97
4303,72,-21.25
4363,73,-20.54
4423,74,-19.93
4483,75,-19.32
4544,76,-18.79
4604,77,-18.31
4664,78,-17.83
4724,79,-17.29
4784,80,-16.79
4844,81,-16.22
4904,82,-15.66
4964,83,-16.67
5024,84,-16.09
5084,85,-16.09
5145,86,-15.55
5205,87,-15.04
5265,88,-14.53
5325,89,-14.01
5385,90,-13.96
5445,91,-14.41
5505,92,-13.88
5565,93,-14.81
5625,94,-15.72
5685,95,-16.60
5745,96,-16.48
5806,97,-17.34
5866,98,-16.83
5926,99,-16.32
5986,100,-17.15
6046,101,-17.97
6106,102,-17.47
6166,103,-18.27
6226,104,-19.06
6286,105,-18.55
6346,106,-19.32
6406,107,-18.85
6466,108,-18.34
6526,109,-18.18
6587,110,-17.78
6647,111,-17.36
6707,112,-16.93
6767,113,-17.66
6827,114,-17.18
6887,115,-16.73
6947,116,-16.28
7007,117,-15.87
7067,118,-15.51
7127,119,-16.22
7187,120,-15.77
7247,121,-15.34
7307,122,-15.26
7367,123,-15.43
7428,124,-15.45
7488,125,-16.13
7548,126,-16.80
7608,127,-16.41
7668,128,-16.00
7728,129,-16.36
7788,130,-16.46
7848,131,-16.16
7908,132,-16.21
7968,133,-16.54
8028,134,-16.78
8088,135,-17.12
8149,136,-17.81
8209,137,-18.41
8269,138,-18.07
8329,139,-17.80
8389,140,-18.04
8449,141,-17.77
8509,142,-17.52
8569,143,-17.28
8629,144,-17.59
8689,145,-17.34
8749,146,-17.09
8809,147,-16.85
8869,148,-16.59
8929,149,-16.32
8989,150,-16.31
9049,151,-16.09
9109,152,-16.37
9170,153,-16.73
9230,154,-16.50
9290,155,-17.37
9350,156,-18.12
9410,157,-18.26
9470,158,-18.06
9530,159,-19.02
9590,160,-18.79
9650,161,-18.57
9710,162,-18.32
9770,163,-18.82
9830,164,-19.32
9890,165,-19.81
9950,166,-19.79
10010,167,-19.89
10070,168,-19.60
10131,169,-19.36
10191,170,-19.35
10251,171,-19.82
10311,172,-20.29
10371,173,-20.75
10431,174,-20.50
10491,175,-20.95
10551,176,-20.70
10611,177,-20.66
10671,178,-20.67
10732,179,-20.92
10792,180,-21.36
10852,181,-21.13
10912,182,-21.56
10972,183,-21.34
11032,184,-21.76
11092,185,-21.92
11152,186,-22.34
11212,187,-22.05
11272,188,-21.75
11332,189,-22.16
11392,190,-22.57
11453,191,-22.75
11513,192,-23.16
11573,193,-23.10
11633,194,-23.50
11693,195,-23.47
11753,196,-23.86
11813,197,-24.24
11873,198,-24.63
