102,1,22.40
150,2,22.94
200,3,22.34
250,4,22.52
300,5,23.83
350,6,23.71
400,7,6.04
450,8,7.03
488,9,8.30
500,10,9.05
550,11,-0.87
600,12,0.74
650,13,-7.01
700,14,-5.45
750,15,-3.52
800,16,-1.79
851,17,-0.49
901,18,-6.02
951,19,-4.60
1001,20,-9.37
1051,21,-10.97
1101,22,-13.57
1151,23,-17.33
1201,24,-15.56
1251,25,-13.89
1301,26,-12.39
1351,27,-14.43
1401,28,-12.86
1451,29,-15.05
1501,30,-16.71
1551,31,-15.25
1601,32,-14.09
1651,33,-17.35
1702,34,-17.35
1751,35,-16.39
1802,36,-15.41
1852,37,-17.70
1902,38,-19.61
1952,39,-21.67
2002,40,-20.36
2052,41,-19.03
2102,42,-19.38
2152,43,-19.79
2202,44,-21.63
2252,45,-24.15
2302,46,-27.43
2352,47,-30.56
2402,48,-29.40
2452,49,-32.41
2503,50,-34.55
2553,51,-37.35
2603,52,-40.37
2653,53,-39.19
2703,54,-40.32
2753,55,-39.22
2803,56,-40.87
2853,57,-39.77
2903,58,-39.61
2953,59,-39.87
3003,60,-40.87
3054,61,-40.92
3104,62,-39.88
3154,63,-40.83
3204,64,-41.30
3254,65,-42.20
3304,66,-41.33
3354,67,-41.08
3404,68,-41.95
3454,69,-42.47
3505,70,-43.12
3554,71,-43.92
3605,72,-42.97
3655,73,-42.02
3705,74,-41.15
3755,75,-41.68
3805,76,-40.81
3855,77,-40.03
3905,78,-39.27
3955,79,-38.48
4005,80,-37.73
4055,81,-37.00
4106,82,-36.24
4156,83,-37.01
4206,84,-36.24
4256,85,-35.44
4306,86,-35.02
4356,87,-35.09
4406,88,-35.16
4456,89,-34.33
4506,90,-34.98
4556,91,-36.10
4606,92,-35.32
4656,93,-36.02
4706,94,-36.70
4756,95,-37.36
4806,96,-36.67
4857,97,-37.32
4907,98,-37.37
4957,99,-36.66
5007,100,-37.29
5057,101,-37.91
5107,102,-37.77
5157,103,-38.38
5207,104,-38.97
5257,105,-38.35
5307,106,-38.93
5357,107,-38.36
5407,108,-38.30
5457,109,-37.79
5507,110,-38.02
5558,111,-37.56
5608,112,-38.02
5658,113,-38.57
5708,114,-38.40
5758,115,-38.38
5808,116,-38.72
5858,117,-38.22
5908,118,-38.15
5958,119,-38.67
6008,120,-38.86
6059,121,-38.35
6109,122,-38.26
6159,123,-38.73
6209,124,-39.51
6259,125,-39.99
6309,126,-40.47
6359,127,-40.19
6409,128,-39.94
6459,129,-39.73
6509,130,-39.95
6559,131,-40.43
6609,132,-40.25
6660,133,-39.74
6710,134,-39.59
6760,135,-39.95
6810,136,-40.44
6860,137,-40.88
6910,138,-40.39
6960,139,-39.91
7010,140,-40.36
7060,141,-40.53
7110,142,-40.09
7160,143,-40.67
7211,144,-41.02
7261,145,-40.60
7311,146,-40.18
7361,147,-40.76
7411,148,-41.28
7461,149,-41.71
7511,150,-41.35
7561,151,-42.01
7611,152,-42.54
7661,153,-42.13
7711,154,-41.75
7761,155,-41.36
7811,156,-40.97
7862,157,-40.61
7912,158,-40.55
7962,159,-40.84
8012,160,-41.32
8062,161,-40.99
8112,162,-40.89
8162,163,-41.25
8212,164,-41.33
8262,165,-41.68
8312,166,-41.29
8362,167,-41.35
8413,168,-40.96
8463,169,-40.58
8513,170,-40.21
8563,171,-40.31
8613,172,-40.47
8663,173,-40.37
8713,174,-39.95
8763,175,-39.74
8813,176,-39.35
8863,177,-38.96
8913,178,-39.04
8963,179,-38.69
9013,180,-38.78
9064,181,-38.41
9114,182,-38.75
9164,183,-38.43
9214,184,-38.76
9264,185,-38.44
9314,186,-38.77
9364,187,-38.87
9414,188,-38.55
9464,189,-38.87
9514,190,-39.20
9564,191,-39.46
9614,192,-39.78
9665,193,-39.43
9715,194,-39.74
9765,195,-39.33
9815,196,-39.63
9865,197,-39.94
9915,198,-40.24
9965,199,-40.54
10015,200,-40.84
10065,201,-41.14
10115,202,-41.43
10165,203,-41.38
10215,204,-41.67
10266,205,-41.95
10316,206,-42.23
10366,207,-42.51
10416,208,-42.79
10466,209,-43.06
10516,210,-43.33
10566,211,-43.60
10616,212,-43.87
10666,213,-43.77
10717,214,-43.88
10767,215,-43.61
10817,216,-43.74
10867,217,-44.01
10917,218,-44.26
10967,219,-44.42
11017,220,-44.74
11067,221,-44.51
11117,222,-44.79
11167,223,-45.46
11217,224,-45.96
11268,225,-46.66
11318,226,-47.36
11368,227,-48.04
11418,228,-48.69
11468,229,-50.05
11518,230,-49.88
11568,231,-51.08
11618,232,-52.57
11668,233,-54.11
11718,234,-55.43
11768,235,-56.71
11818,236,-58.07
11868,237,-59.10
11918,238,-59.55
11968,239,-60.57
12018,240,-60.17
12069,241,-60.34
12119,242,-60.73
12169,243,-60.59
12219,244,-60.36
12269,245,-60.37
12319,246,-60.33
12369,247,-60.69
12419,248,-60.78
12469,249,-60.93
12519,250,-61.09
12569,251,-61.40
12619,252,-61.70
12669,253,-62.20
12719,254,-62.55
12769,255,-62.18
12819,256,-62.56
12869,257,-63.05
12919,258,-63.49
12970,259,-63.84
13019,260,-64.28
13070,261,-64.75
13120,262,-65.90
13170,263,-66.03
13220,264,-66.51
13270,265,-67.22
13320,266,-68.36
13370,267,-67.97
13420,268,-68.09
