169,1,21.52
169,2,21.52
204,3,23.03
244,4,23.72
284,5,24.55
325,6,25.38
365,7,7.47
405,8,9.98
445,9,11.50
485,10,12.73
525,11,2.48
565,12,1.01
605,13,-6.76
645,14,-9.32
685,15,-6.78
725,16,-14.51
765,17,-23.31
805,18,-27.57
845,19,-26.71
885,20,-30.37
925,21,-38.07
965,22,-43.09
1005,23,-45.56
1045,24,-43.21
1085,25,-40.85
1125,26,-41.78
1166,27,-47.33
1206,28,-47.91
1246,29,-52.74
1286,30,-57.38
1326,31,-54.93
1366,32,-62.83
1406,33,-72.41
1446,34,-71.06
1486,35,-68.53
1526,36,-65.76
1566,37,-66.69
1606,38,-69.71
1646,39,-70.49
1686,40,-69.06
1726,41,-71.99
1767,42,-74.91
1807,43,-77.89
1847,44,-84.72
1887,45,-90.97
1927,46,-88.61
1967,47,-90.55
2007,48,-89.06
2047,49,-94.77
2087,50,-100.22
2127,51,-97.94
2167,52,-95.72
2207,53,-97.78
2247,54,-97.82
2287,55,-99.90
2328,56,-101.83
2368,57,-103.18
2408,58,-102.46
2448,59,-102.60
2488,60,-102.56
2528,61,-101.75
2568,62,-103.17
2608,63,-103.12
2648,64,-102.64
2689,65,-102.60
2729,66,-103.11
2769,67,-104.45
2809,68,-104.38
2849,69,-104.20
2889,70,-105.52
2929,71,-105.44
2969,72,-108.60
3009,73,-111.94
3049,74,-110.07
3089,75,-110.55
3129,76,-108.75
3170,77,-108.27
3210,78,-106.40
3250,79,-108.25
3290,80,-106.31
3330,81,-104.67
3370,82,-105.29
3410,83,-107.56
3450,84,-107.47
3490,85,-105.93
3530,86,-106.74
3570,87,-107.94
3610,88,-110.90
3650,89,-114.36
3690,90,-112.88
3731,91,-115.64
3771,92,-118.12
3811,93,-116.46
3851,94,-118.66
3891,95,-120.77
3931,96,-120.55
3971,97,-119.18
4011,98,-118.98
4051,99,-119.14
4091,100,-117.66
4131,101,-118.34
4171,102,-118.97
4211,103,-117.50
4251,104,-117.33
4291,105,-117.16
4331,106,-115.85
4371,107,-115.70
4411,108,-116.36
4452,109,-115.14
4492,110,-115.68
4532,111,-116.38
4572,112,-117.10
4612,113,-117.76
4652,114,-117.60
4692,115,-116.41
4732,116,-115.24
4772,117,-115.85
4812,118,-116.30
4852,119,-115.03
4892,120,-114.90
4932,121,-115.75
4972,122,-114.50
5013,123,-113.30
5053,124,-112.16
5093,125,-111.04
5133,126,-110.95
5173,127,-110.86
5213,128,-109.69
5253,129,-108.63
5293,130,-107.54
5296,131,-106.47
5333,132,-105.40
5373,133,-104.30
5413,134,-103.23
5453,135,-102.14
5493,136,-101.41
5533,137,-100.98
5573,138,-100.70
5614,139,-100.69
5654,140,-99.69
5694,141,-98.68
5734,142,-98.30
5774,143,-97.64
5814,144,-96.69
5854,145,-95.73
5894,146,-94.79
5934,147,-93.91
5974,148,-93.32
6014,149,-92.50
6054,150,-92.48
6094,151,-92.45
6134,152,-91.60
6174,153,-91.65
6214,154,-91.71
6254,155,-91.76
6295,156,-91.81
6335,157,-91.87
6375,158,-91.02
6415,159,-92.34
6455,160,-92.39
6495,161,-91.63
6535,162,-93.04
6575,163,-93.08
6615,164,-93.13
6655,165,-92.43
6695,166,-92.47
6735,167,-92.52
6775,168,-92.56
6815,169,-92.62
6855,170,-93.03
6895,171,-93.07
6935,172,-93.11
6976,173,-93.15
7015,174,-93.19
7056,175,-93.23
7096,176,-93.27
7136,177,-93.30
7176,178,-93.34
7216,179,-93.32
7256,180,-93.14
7296,181,-93.18
7336,182,-93.22
7376,183,-93.26
7416,184,-93.29
7456,185,-93.33
7496,186,-93.37
7536,187,-93.40
7576,188,-93.69
7616,189,-93.73
7660,190,-93.76
